site;src;index;date;temp;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1982/01/01;19.919;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1982/02/01;19.964;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1982/03/01;16.316;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1982/04/01;16.071;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1982/05/01;15.113;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1982/06/01;13.417;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1982/07/01;13.452;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1982/08/01;13.854;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1982/09/01;14.933;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1982/10/01;15.952;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1982/11/01;17.25;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1982/12/01;19.065;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1983/01/01;20.387;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1983/02/01;19.7;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1983/03/01;16.87;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1983/04/01;16.45;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1983/05/01;14.677;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1983/06/01;13.717;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1983/07/01;12.516;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1983/08/01;13.403;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1983/09/01;13.883;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1983/10/01;15.643;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1983/11/01;18.269;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1983/12/01;20.739;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1984/01/01;20.565;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1984/02/01;19.621;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1984/03/01;16.984;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1984/04/01;12.467;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1984/05/01;11.177;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1984/06/01;10.4;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1984/07/01;9.708;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1984/08/01;10.387;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1984/09/01;10.739;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1984/10/01;12.194;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1984/11/01;16.633;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1984/12/01;18.79;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1985/01/01;20.194;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1985/02/01;19.536;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1985/03/01;17.8;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1985/04/01;16;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1985/05/01;14.548;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1985/06/01;13.45;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1985/07/01;11.79;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1985/08/01;13.161;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1985/09/01;15.033;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1985/10/01;16.387;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1985/11/01;17.933;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1985/12/01;19.242;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1986/01/01;19.177;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1986/02/01;19.5;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1986/03/01;17.742;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1986/04/01;16.333;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1986/05/01;14.645;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1986/06/01;12.5;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1986/07/01;11.726;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1986/08/01;12.71;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1986/09/01;14.967;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1986/10/01;16.79;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1986/11/01;18.4;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1986/12/01;19.774;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1987/01/01;20.081;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1987/02/01;19.857;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1987/03/01;18.581;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1987/04/01;16.75;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1987/05/01;15.581;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1987/06/01;14.217;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1987/07/01;12.919;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1987/08/01;13.71;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1987/09/01;14.75;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1987/10/01;16.403;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1987/11/01;17.733;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1987/12/01;19.403;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1988/01/01;20.194;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1988/02/01;18.759;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1988/03/01;17.339;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1988/04/01;15.8;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1988/05/01;13.742;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1988/06/01;11.217;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1988/07/01;11.548;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1988/08/01;12.839;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1988/09/01;12.95;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1988/10/01;15.113;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1988/11/01;17.633;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1988/12/01;17.919;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1989/01/01;18.21;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1989/02/01;17.304;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1989/03/01;17.355;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1989/04/01;16.133;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1989/05/01;13.145;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1989/06/01;12.4;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1989/07/01;11.726;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1989/08/01;13.79;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1989/09/01;15.283;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1989/10/01;15.855;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1989/11/01;17.067;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1989/12/01;18.387;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1990/01/01;19.403;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1990/02/01;17.393;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1990/03/01;15.984;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1990/04/01;15.733;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1990/05/01;14.968;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1990/06/01;13.3;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1990/07/01;12.065;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1990/08/01;13.065;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1990/09/01;14.117;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1990/10/01;15;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1990/11/01;17.722;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1990/12/01;19;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1991/01/01;19.855;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1991/02/01;18.857;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1991/03/01;18.758;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1991/04/01;17.2;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1991/05/01;16.145;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1991/06/01;13.283;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1991/07/01;13.048;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1991/08/01;13.468;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1991/09/01;14.983;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1991/10/01;17.242;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1991/11/01;19.117;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1991/12/01;19.532;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1992/01/01;19.339;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1992/02/01;19.466;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1992/03/01;17.242;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1992/04/01;12.933;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1992/05/01;12.194;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1992/06/01;10.65;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1992/07/01;10.194;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1992/08/01;11.017;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1992/09/01;14.283;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1992/10/01;14.5;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1992/11/01;15.583;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1992/12/01;17.548;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1993/01/01;18.565;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1993/02/01;18.214;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1993/03/01;18.274;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1993/04/01;15.05;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1993/05/01;15.177;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1993/06/01;14.833;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1993/07/01;14.355;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1993/08/01;14.323;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1993/09/01;15.233;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1993/10/01;15.935;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1993/11/01;16.9;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1993/12/01;18.484;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1994/01/01;17.452;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1994/02/01;16.75;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1994/03/01;16.758;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1994/04/01;14.933;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1994/05/01;14.194;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1994/06/01;13.25;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1994/07/01;12.581;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1994/08/01;13.452;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1994/09/01;14.414;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1994/10/01;15.726;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1994/11/01;18.033;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1994/12/01;19.177;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1995/01/01;19.145;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1995/02/01;19.196;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1995/03/01;16.968;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1995/04/01;14.483;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1995/05/01;13.032;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1995/06/01;13.283;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1995/07/01;12.968;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1995/08/01;13.548;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1995/09/01;14.717;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1995/10/01;15.548;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1995/11/01;17.933;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1995/12/01;19.048;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1996/01/01;18.597;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1996/02/01;18.379;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1996/03/01;16.645;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1996/04/01;14.267;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1996/05/01;13.677;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1996/06/01;12.4;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1996/07/01;12.177;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1996/08/01;12.629;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1996/09/01;13.417;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1996/10/01;15.21;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1996/11/01;17.117;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1996/12/01;19.21;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1997/01/01;19.355;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1997/02/01;18.607;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1997/03/01;17.613;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1997/04/01;15.517;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1997/05/01;13.355;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1997/06/01;11.95;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1997/07/01;11.79;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1997/08/01;12.532;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1997/09/01;15.483;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1997/10/01;17.016;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1997/11/01;17.45;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1997/12/01;18.806;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1998/01/01;18.903;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1998/02/01;19.304;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1998/03/01;17.355;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1998/04/01;16.217;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1998/05/01;14.161;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1998/06/01;13.25;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1998/07/01;11.839;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1998/08/01;12.726;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1998/09/01;13.317;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1998/10/01;14.532;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1998/11/01;15.6;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1998/12/01;18.968;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1999/01/01;20.097;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1999/02/01;18.875;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1999/03/01;19.306;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1999/04/01;19.283;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1999/05/01;17.145;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1999/06/01;14.8;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1999/07/01;14.484;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1999/08/01;15.694;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1999/09/01;16.393;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1999/10/01;19.645;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1999/11/01;21.414;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;1999/12/01;23;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;2000/01/01;22.597;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;2000/02/01;21.414;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;2000/03/01;20.839;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;2000/04/01;19.1;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;2000/05/01;16.403;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;2000/06/01;14.133;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;2000/07/01;13.935;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;2000/08/01;13.113;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;2000/09/01;13.1;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;2000/10/01;14.613;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;2000/11/01;15.633;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;2000/12/01;18.074;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;2001/01/01;19;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;2001/02/01;17.768;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;2001/03/01;17.855;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;2001/04/01;15.617;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;2001/05/01;12.935;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;2001/06/01;11.6;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;2001/07/01;10.758;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;2001/08/01;11;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;2001/09/01;11.667;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;2001/10/01;14;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;2001/11/01;16.983;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;2001/12/01;18.731;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;2002/01/01;19.333;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;2002/02/01;18.143;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;2002/03/01;18.768;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;2002/04/01;16.15;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;2002/05/01;13.371;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;2002/06/01;10.817;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;2002/07/01;10.817;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;2002/08/01;12.242;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;2002/09/01;13.717;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;2002/10/01;15.339;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;2002/11/01;16.433;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;2002/12/01;19.645;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;2003/01/01;20.194;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;2003/02/01;20.321;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;2003/03/01;18.758;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;2003/04/01;17.05;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;2003/05/01;14.742;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;2003/06/01;11.983;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;2003/07/01;11.226;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;2003/08/01;11.065;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;2003/09/01;13.367;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;2003/10/01;15.79;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;2003/11/01;17.714;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;2003/12/01;18.306;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;2004/01/01;19.29;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;2004/02/01;18.75;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;2004/03/01;17.21;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;2004/04/01;15.817;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;2004/05/01;14.355;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;2004/06/01;12.967;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;2004/07/01;11.742;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;2004/08/01;12.267;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;2004/09/01;14.5;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;2004/10/01;15.645;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;2004/11/01;19.15;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;2004/12/01;20.75;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;2005/01/01;19.645;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;2005/02/01;18.857;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;2005/03/01;18.226;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;2005/04/01;15.8;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;2005/05/01;13.793;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;2005/06/01;12.133;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;2005/07/01;12.95;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;2005/08/01;11.839;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;2005/09/01;13.833;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;2005/10/01;16.117;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;2005/11/01;17.717;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;2005/12/01;18.403;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;2006/01/01;19.65;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;2006/02/01;18.714;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;2006/03/01;17.258;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;2006/04/01;15.467;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;2006/05/01;12.855;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;2006/06/01;12.2;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;2006/07/01;12.081;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;2006/08/01;12.242;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;2006/09/01;13.6;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;2006/10/01;15.389;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;2006/11/01;17.8;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;2006/12/01;19.259;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;2007/01/01;20.371;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;2007/02/01;19.589;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;2007/03/01;18.677;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;2007/04/01;16.519;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;2007/05/01;11.929;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;2007/06/01;0;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;2007/07/01;12.4;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;2007/08/01;12.567;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;2007/09/01;14.667;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;2007/10/01;0;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;2007/11/01;16.913;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;2007/12/01;17.583;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;2008/01/01;18.855;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;2008/02/01;18.534;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;2008/03/01;17.903;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;2008/04/01;14.967;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;2008/05/01;14.774;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;2008/06/01;12.4;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;2008/07/01;11.694;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;2008/08/01;12.097;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;2008/09/01;11.883;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;2008/10/01;15.391;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;2008/11/01;17.233;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;2008/12/01;18.452;;;;;;;
Muizenberg;SAWS;Muizenberg/ SAWS;2009/01/01;19.259;;;;;;;
